CustomerId,Customer_Surname,Age,Balance,Bank DOJ,Category,CreditScore,EstimatedSalary,ExitCategory,GenderCategory,GeographyLocation,NumOfProducts,Tenure
15806420,Jenks,34,0,2017-12-08 00:00:00,credit card holder,772,170980.86,Retain,Male,France,2,5
15574761,Lynch,41,33563.95,2017-12-08 00:00:00,credit card holder,466,178994.13,Exit,Female,France,2,5
15633283,Padovano,35,0,2017-12-08 00:00:00,credit card holder,536,64833.28,Retain,Male,France,2,5
15717185,Udinese,28,0,2017-12-08 00:00:00,credit card holder,711,64286.39,Retain,Male,France,2,5
15784918,Brown,35,121968.11,2017-12-08 00:00:00,non credit card holder,498,188343.05,Retain,Male,Germany,2,5
15595010,Huang,39,0,2017-12-08 00:00:00,non credit card holder,694,99924.04,Retain,Female,Spain,2,5
15717231,Yang,37,98459.6,2017-12-08 00:00:00,non credit card holder,721,90821.66,Retain,Male,Germany,1,5
15694601,Ankudinov,31,158978.79,2017-12-09 00:00:00,credit card holder,583,12538.92,Retain,Female,France,1,5
15694677,Bennetts,39,0,2017-12-09 00:00:00,credit card holder,733,141841.31,Retain,Male,France,2,5
15719778,Chiu,32,0,2017-12-09 00:00:00,credit card holder,577,9902.39,Retain,Female,France,2,5
15741385,Gallop,45,108231.37,2017-12-09 00:00:00,credit card holder,710,188574.08,Retain,Male,Germany,1,5
15647203,Gebhart,35,0,2017-12-09 00:00:00,credit card holder,750,191520.5,Retain,Female,France,1,5
15765902,Gibson,38,163034.82,2017-12-09 00:00:00,credit card holder,706,135662.17,Retain,Male,Germany,2,5
15723613,Jenkins,28,0,2017-12-09 00:00:00,credit card holder,623,41227.67,Retain,Female,France,2,5
15779423,K?,39,70657.61,2017-12-09 00:00:00,credit card holder,716,76476.05,Retain,Male,France,2,5
15729054,Korovina,32,96106.83,2017-12-09 00:00:00,credit card holder,744,79812.77,Retain,Male,Germany,1,5
15759034,Li Fonti,36,112262.84,2017-12-09 00:00:00,credit card holder,654,12873.39,Retain,Male,France,1,5
15654156,Marcelo,32,106807.64,2017-12-09 00:00:00,credit card holder,722,76998.69,Retain,Female,Germany,1,5
15703413,Montes,38,125328.56,2017-12-09 00:00:00,credit card holder,519,188225.67,Retain,Female,France,1,5
15711921,Scott,29,0,2017-12-09 00:00:00,credit card holder,695,6770.44,Retain,Male,France,2,5
15803378,Small,44,0,2017-12-09 00:00:00,credit card holder,850,183617.32,Retain,Male,Spain,2,5
15613172,Sun,27,95826.49,2017-12-09 00:00:00,credit card holder,628,155996.96,Retain,Male,Germany,2,5
15753174,Thompson,37,139592.98,2017-12-09 00:00:00,credit card holder,571,104152.65,Exit,Male,Germany,3,5
15707441,White,26,116318.23,2017-12-09 00:00:00,credit card holder,690,83253.05,Retain,Male,Spain,1,5
15701333,Blackburn,37,96558.66,2017-12-09 00:00:00,non credit card holder,646,163427.18,Retain,Female,France,1,5
15592773,Eberegbulam,51,108449.23,2017-12-09 00:00:00,non credit card holder,630,88372.69,Exit,Female,Germany,3,5
15613880,Higinbotham,58,128468.69,2017-12-09 00:00:00,non credit card holder,591,137254.55,Retain,Male,Spain,1,5
15631813,Beneventi,39,0,2017-12-10 00:00:00,credit card holder,621,58883.91,Retain,Male,France,2,5
15679531,Collins,34,134954.53,2017-12-10 00:00:00,credit card holder,618,151954.39,Retain,Male,France,1,5
15753161,Dickson,36,180169.44,2017-12-10 00:00:00,credit card holder,768,17348.56,Retain,Female,France,2,5
15811490,French,33,0,2017-12-10 00:00:00,credit card holder,627,103737.82,Retain,Male,France,2,5
15569764,Garner,41,154007.21,2017-12-10 00:00:00,credit card holder,687,158408.23,Retain,Female,Germany,1,5
15736043,Hamilton,34,114543.27,2017-12-10 00:00:00,credit card holder,638,97755.29,Retain,Male,France,1,5
15648721,Hsueh,64,0,2017-12-10 00:00:00,credit card holder,711,3185.67,Retain,Male,France,2,5
15762588,Kaleski,31,0,2017-12-10 00:00:00,credit card holder,644,41872.17,Retain,Male,France,2,5
15761453,Kovalev,42,0,2017-12-10 00:00:00,credit card holder,667,88890.05,Retain,Male,France,1,5
15745399,Marino,49,0,2017-12-10 00:00:00,credit card holder,649,84863.85,Exit,Female,Spain,1,5
15812888,Perreault,41,0,2017-12-10 00:00:00,credit card holder,447,197490.39,Exit,Male,France,4,5
15572415,Preston,34,0,2017-12-10 00:00:00,credit card holder,580,160095.31,Retain,Male,France,2,5
15806318,Wright,48,124442.38,2017-12-10 00:00:00,credit card holder,676,15068.53,Exit,Female,Germany,1,5
15722965,Yefimova,57,89079.41,2017-12-10 00:00:00,credit card holder,757,53179.21,Exit,Male,France,1,5
15644724,Fan,31,58662.92,2017-12-10 00:00:00,non credit card holder,472,73322,Retain,Male,France,2,5
15695280,Hung,24,142755.25,2017-12-10 00:00:00,non credit card holder,532,34231.48,Retain,Male,Germany,1,5
15813741,Nnachetam,25,193858.2,2017-12-10 00:00:00,non credit card holder,549,21600.11,Retain,Male,Spain,1,5
15796015,Wu,42,126041.02,2017-12-10 00:00:00,non credit card holder,633,11796.89,Retain,Male,Germany,1,5
15657107,Angelo,46,106171.68,2017-12-11 00:00:00,credit card holder,563,163145.5,Exit,Female,Spain,1,5
15711316,Ch'ang,27,0,2017-12-11 00:00:00,credit card holder,771,199527.34,Retain,Male,France,2,5
15758726,Chiemeka,24,0,2017-12-11 00:00:00,credit card holder,588,140586.08,Retain,Female,France,2,5
15577178,Genovese,45,68375.27,2017-12-11 00:00:00,credit card holder,511,193160.25,Exit,Male,France,1,5
15770225,Padovesi,36,0,2017-12-11 00:00:00,credit card holder,493,65816.53,Retain,Male,France,2,5
15680611,Rose,67,0,2017-12-11 00:00:00,credit card holder,663,72318.77,Retain,Male,France,3,5
15755242,Rowe,46,0,2017-12-11 00:00:00,credit card holder,682,114442.66,Retain,Female,France,1,5
15716334,Rozier,45,122311.21,2017-12-11 00:00:00,credit card holder,850,19482.5,Retain,Female,Spain,1,5
15752026,Hammer,58,0,2017-12-11 00:00:00,non credit card holder,691,194930.3,Exit,Male,France,1,5
15611551,Hill,48,131659.59,2017-12-11 00:00:00,non credit card holder,676,14152.15,Retain,Male,Spain,2,5
15775235,Ku,36,110480.48,2017-12-11 00:00:00,non credit card holder,690,81292.33,Retain,Female,France,1,5
15791174,Leibius,67,88382.01,2017-12-11 00:00:00,non credit card holder,540,59457,Retain,Male,Spain,1,5
15758482,Montalvo,32,0,2017-12-11 00:00:00,non credit card holder,626,187172.54,Retain,Female,France,2,5
15624744,Tai,42,115766.26,2017-12-11 00:00:00,non credit card holder,622,72155.85,Exit,Male,Germany,1,5
15619116,Wallace,36,0,2017-12-11 00:00:00,non credit card holder,493,99770.3,Retain,Female,France,2,5
15778049,Wyatt,29,117412.35,2017-12-11 00:00:00,non credit card holder,633,30338.94,Retain,Male,Germany,1,5
15664204,Meany,29,0,2017-12-12 00:00:00,credit card holder,706,18255.51,Retain,Male,Spain,2,5
15690169,Meng,31,161171.7,2017-12-12 00:00:00,credit card holder,645,12599.94,Exit,Male,France,2,5
15700937,Romano,24,0,2017-12-12 00:00:00,credit card holder,767,67445.85,Retain,Female,Spain,2,5
15616172,Ubanwa,31,0,2017-12-12 00:00:00,credit card holder,838,8222.96,Retain,Male,France,2,5
15672516,Wall,51,90373.28,2017-12-12 00:00:00,credit card holder,541,179861.79,Retain,Male,Germany,2,5
15671804,Wilding,36,146943.38,2017-12-12 00:00:00,credit card holder,648,130041.45,Retain,Male,Spain,2,5
15574324,Genovese,29,129177.01,2017-12-12 00:00:00,non credit card holder,568,104617.99,Retain,Female,Germany,2,5
15714877,MacDevitt,29,0,2017-12-13 00:00:00,credit card holder,662,137508.31,Retain,Female,France,2,5
15606755,Moretti,46,0,2017-12-13 00:00:00,credit card holder,597,58667.16,Exit,Female,Spain,2,5
15767414,Calabresi,40,99886.42,2017-12-14 00:00:00,credit card holder,591,88695.19,Retain,Male,France,2,5
15814405,Chesnokova,46,0,2017-12-14 00:00:00,credit card holder,418,81014.5,Exit,Female,France,1,5
15629299,Yang,52,106074.89,2017-12-14 00:00:00,credit card holder,546,23548.45,Exit,Female,Germany,1,5
15764351,Yuryeva,59,120170.07,2017-12-14 00:00:00,non credit card holder,668,50454.8,Retain,Female,Germany,1,5
15721292,Atkins,39,0,2017-12-15 00:00:00,credit card holder,719,145759.7,Retain,Male,Spain,2,5
15695356,Chinwemma,46,0,2017-12-15 00:00:00,credit card holder,722,179908.71,Retain,Male,France,2,5
15623525,Copeland,31,125175.58,2017-12-15 00:00:00,credit card holder,564,72757.33,Retain,Male,Spain,1,5
15772341,Hs?eh,81,122029.15,2017-12-15 00:00:00,credit card holder,682,50783.88,Retain,Male,Germany,1,5
15810203,Manning,44,77627.33,2017-12-15 00:00:00,credit card holder,499,108222.68,Retain,Female,Germany,2,5
15643826,McKay,32,0,2017-12-15 00:00:00,credit card holder,503,153036.97,Retain,Male,France,2,5
15674928,Mullah,37,0,2017-12-15 00:00:00,credit card holder,850,119969.99,Retain,Male,Spain,2,5
15672930,Palerma,37,0,2017-12-15 00:00:00,credit card holder,722,31921.95,Retain,Male,Spain,2,5
15750264,Pinto,30,105128.85,2017-12-15 00:00:00,credit card holder,757,62972.13,Retain,Male,Germany,2,5
15684934,Rose,31,0,2017-12-15 00:00:00,credit card holder,726,106117.3,Retain,Male,France,2,5
15680517,Sal,34,137239.17,2017-12-15 00:00:00,credit card holder,769,71379.92,Exit,Female,Germany,1,5
15714260,Castiglione,38,0,2017-12-15 00:00:00,non credit card holder,646,178752.73,Retain,Female,France,2,5
15812982,Francis,38,0,2017-12-15 00:00:00,non credit card holder,509,168460.12,Retain,Male,Spain,1,5
15679307,Kazantseva,43,0,2017-12-15 00:00:00,non credit card holder,559,86634.3,Retain,Female,France,1,5
15778515,Wu,40,95297.11,2017-12-15 00:00:00,non credit card holder,748,171515.84,Retain,Male,France,1,5
15778368,Allan,50,121175.56,2017-12-16 00:00:00,credit card holder,552,117505.07,Exit,Male,Germany,1,5
15730447,Anderson,49,0,2017-12-16 00:00:00,credit card holder,629,196335.48,Retain,Female,France,2,5
15619514,Bull,40,120105.43,2017-12-16 00:00:00,credit card holder,507,92075.01,Exit,Male,Germany,1,5
15590078,Burns,27,139834.93,2017-12-16 00:00:00,credit card holder,622,152733.89,Retain,Male,Spain,1,5
15781553,Chung,49,91502.99,2017-12-16 00:00:00,credit card holder,760,117232.9,Exit,Female,Germany,1,5
15705899,Craig,35,127510.99,2017-12-16 00:00:00,credit card holder,597,155356.34,Retain,Male,Spain,1,5
15685640,Dancy,41,130931.83,2017-12-16 00:00:00,credit card holder,649,144808.37,Retain,Female,France,1,5
15776467,De Salis,35,14262.8,2017-12-16 00:00:00,credit card holder,702,54689.16,Retain,Female,Spain,2,5
15583076,Deleon,41,106116.56,2017-12-16 00:00:00,credit card holder,588,198766.61,Retain,Male,Germany,2,5
15599131,Dilke,26,214346.96,2017-12-16 00:00:00,credit card holder,650,128815.33,Retain,Male,Germany,2,5
15797160,Glover,49,0,2017-12-16 00:00:00,credit card holder,492,182865.09,Exit,Female,France,1,5
15712596,Huang,31,0,2017-12-16 00:00:00,credit card holder,499,25950.49,Retain,Male,France,1,5
15752467,Johnson,34,0,2017-12-16 00:00:00,credit card holder,720,77047.78,Retain,Male,Spain,2,5
15804002,Kovalev,33,128306.83,2017-12-16 00:00:00,credit card holder,691,113580.79,Retain,Female,France,1,5
15595136,Kryukov,37,0,2017-12-16 00:00:00,credit card holder,645,68987.55,Retain,Female,France,2,5
15783865,Kulikova,59,119380.37,2017-12-16 00:00:00,credit card holder,622,60429.43,Retain,Male,France,1,5
15808971,Lajoie,57,0,2017-12-16 00:00:00,credit card holder,693,135502.77,Retain,Female,Spain,2,5
15729574,Lu,71,0,2017-12-16 00:00:00,credit card holder,616,173599.38,Retain,Male,Spain,2,5
15573348,Maclean,35,102050.47,2017-12-16 00:00:00,credit card holder,850,3769.71,Retain,Male,France,1,5
15740406,Padovesi,38,113525.84,2017-12-16 00:00:00,credit card holder,628,46044.48,Exit,Male,Germany,1,5
15725698,Panicucci,35,115680.81,2017-12-16 00:00:00,credit card holder,520,90280.7,Retain,Female,Spain,1,5
15601030,Patel,34,96693.66,2017-12-16 00:00:00,credit card holder,777,172618.52,Retain,Female,Germany,1,5
15698031,Romano,39,101851.8,2017-12-16 00:00:00,credit card holder,587,7103.71,Retain,Female,Germany,2,5
15798470,Scannell,48,75990.97,2017-12-16 00:00:00,credit card holder,764,158323.81,Exit,Female,Spain,1,5
15691011,Shoebridge,42,161651.37,2017-12-16 00:00:00,credit card holder,591,131753.97,Retain,Male,France,2,5
15788025,Tseng,38,0,2017-12-16 00:00:00,credit card holder,715,332.81,Retain,Female,France,2,5
15677141,Turnbull,29,132450.24,2017-12-16 00:00:00,credit card holder,586,36176.63,Retain,Male,Spain,1,5
15682356,Veltri,37,111852.84,2017-12-16 00:00:00,credit card holder,655,10511.13,Retain,Female,France,2,5
15595282,White,33,0,2017-12-16 00:00:00,credit card holder,735,149474.69,Retain,Female,France,2,5
15572158,Blackburn,41,0,2017-12-16 00:00:00,non credit card holder,604,11819.84,Retain,Male,Spain,1,5
15645896,Duncan,39,121681.91,2017-12-16 00:00:00,non credit card holder,646,61793.47,Retain,Male,Germany,2,5
15706729,Hsiao,38,105271.56,2017-12-16 00:00:00,non credit card holder,662,179833.45,Retain,Male,France,1,5
15625713,Lindeman,39,91187.9,2017-12-16 00:00:00,non credit card holder,679,6075.36,Retain,Female,Spain,1,5
15579433,Pugh,29,96674.55,2017-12-16 00:00:00,non credit card holder,793,192120.66,Retain,Male,Spain,2,5
15737025,Roberts,33,0,2017-12-16 00:00:00,non credit card holder,635,178067.33,Exit,Male,France,3,5
15798348,Chukwuebuka,50,94684.27,2017-12-17 00:00:00,credit card holder,600,50488.91,Retain,Female,Spain,1,5
15621685,Davies,29,123757.52,2017-12-17 00:00:00,credit card holder,769,84872.66,Retain,Male,France,2,5
15577514,Mai,36,121263.62,2017-12-17 00:00:00,credit card holder,698,13387.88,Retain,Female,Germany,1,5
15750447,Ozoemena,60,117738.81,2017-12-17 00:00:00,credit card holder,678,147489.76,Exit,Female,France,1,5
15676645,Parry,45,0,2017-12-17 00:00:00,credit card holder,523,121428.2,Retain,Male,France,2,5
15734999,Stephenson,36,85996.19,2017-12-17 00:00:00,credit card holder,634,15887.68,Retain,Male,Spain,1,5
15658148,Udokamma,38,0,2017-12-17 00:00:00,credit card holder,657,185827.74,Retain,Male,France,2,5
15720838,Gallo,31,139799.63,2017-12-17 00:00:00,non credit card holder,689,120663.57,Retain,Female,Spain,1,5
15814468,Wei,50,121399.98,2017-12-17 00:00:00,non credit card holder,551,84508.44,Exit,Male,Germany,1,5
15693764,Mai,52,136298.65,2017-12-18 00:00:00,credit card holder,663,144593.3,Exit,Male,Spain,1,5
15751177,Milne,44,119657.53,2017-12-18 00:00:00,credit card holder,685,145387.05,Exit,Female,Germany,1,5
15628972,Nebeolisa,32,123906.22,2017-12-18 00:00:00,credit card holder,699,127443.82,Exit,Male,Germany,3,5
15574692,Pinto,39,0,2017-12-18 00:00:00,credit card holder,667,40721.24,Exit,Female,Spain,2,5
15718893,Pirozzi,54,125456.07,2017-12-18 00:00:00,credit card holder,404,83715.66,Exit,Female,Germany,1,5
15777994,Woods,39,0,2017-12-18 00:00:00,credit card holder,718,145355.11,Retain,Female,France,2,5
15642004,Alekseeva,25,0,2017-12-18 00:00:00,non credit card holder,686,16459.37,Retain,Male,France,2,5
15661548,Ferri,29,157829.12,2017-12-18 00:00:00,non credit card holder,683,129891.66,Retain,Female,France,1,5
15777855,Manna,45,0,2017-12-18 00:00:00,non credit card holder,649,75204.21,Retain,Male,France,2,5
15614847,Townsend,45,72494.69,2017-12-18 00:00:00,non credit card holder,674,140041.78,Retain,Female,France,1,5
15616745,Hs?,35,174894.53,2017-12-19 00:00:00,credit card holder,542,22314.55,Retain,Male,Spain,1,5
15732270,Hung,71,0,2017-12-19 00:00:00,credit card holder,727,198446.91,Exit,Male,Spain,1,5
15670584,Nkemakolam,31,0,2017-12-19 00:00:00,credit card holder,646,170821.43,Exit,Male,Spain,1,5
15773789,Pavlova,38,96858.35,2017-12-19 00:00:00,credit card holder,594,77511.45,Retain,Female,Spain,1,5
15619674,White,35,108306.44,2017-12-19 00:00:00,credit card holder,649,192486.24,Retain,Female,France,1,5
15620577,Wood,45,0,2017-12-19 00:00:00,credit card holder,715,55043.93,Retain,Male,France,2,5
15716781,Dolgorukova,24,171922.72,2017-12-19 00:00:00,non credit card holder,815,178028.96,Retain,Male,France,1,5
15740283,Ewing,29,0,2017-12-19 00:00:00,non credit card holder,850,152996.89,Retain,Male,France,2,5
15570145,Long,23,0,2017-12-20 00:00:00,credit card holder,763,153983.99,Retain,Female,France,2,5
15791767,Lucciano,26,0,2017-12-20 00:00:00,credit card holder,769,176843.53,Retain,Female,France,2,5
15749119,Santiago,31,0,2017-12-20 00:00:00,credit card holder,710,112289.06,Retain,Female,France,2,5
15610337,Stephens,35,104832.49,2017-12-20 00:00:00,credit card holder,666,175015.12,Retain,Male,Spain,1,5
15609823,Chieloka,34,127095.14,2017-12-20 00:00:00,non credit card holder,751,479.54,Retain,Female,Spain,2,5
15653776,Salier,57,162082.31,2017-12-20 00:00:00,non credit card holder,720,27145.73,Exit,Female,Germany,4,5
15572792,Bellucci,35,118989.92,2017-12-21 00:00:00,credit card holder,535,135536.72,Retain,Male,Spain,1,5
15613787,Chidubem,35,116932.59,2017-12-21 00:00:00,credit card holder,505,91092.84,Retain,Male,Spain,1,5
15742834,Liao,45,0,2017-12-21 00:00:00,credit card holder,640,10908.33,Retain,Male,France,1,5
15753639,Gibson,37,146093.39,2017-12-21 00:00:00,non credit card holder,608,160593.41,Retain,Male,France,2,5
15680666,Berry,39,151963.26,2017-12-22 00:00:00,credit card holder,579,158948.63,Retain,Female,Spain,2,5
15613216,Cameron,39,141789.15,2017-12-22 00:00:00,credit card holder,639,92455.96,Retain,Female,Spain,1,5
15808526,Cartwright,58,127539.3,2017-12-22 00:00:00,credit card holder,783,96590.39,Exit,Female,Germany,1,5
15731463,Gboliwe,43,105301.5,2017-12-22 00:00:00,credit card holder,818,78941.59,Retain,Male,Germany,1,5
15789557,Howell-Price,27,129810.6,2017-12-22 00:00:00,credit card holder,817,59259.44,Retain,Female,Germany,1,5
15790235,Hsing,40,104291.41,2017-12-22 00:00:00,credit card holder,778,117507.11,Retain,Male,Spain,2,5
15713845,Merrett,38,148045.68,2017-12-22 00:00:00,credit card holder,688,175479.92,Exit,Male,France,1,5
15626578,Milne,26,0,2017-12-22 00:00:00,credit card holder,622,153237.59,Retain,Male,France,2,5
15617432,Folliero,40,109003.26,2017-12-23 00:00:00,credit card holder,816,79580.56,Retain,Female,Germany,1,5
15815615,Kung,36,141952.07,2017-12-23 00:00:00,credit card holder,681,185144.08,Retain,Male,France,1,5
15775546,Laurens,29,0,2017-12-23 00:00:00,credit card holder,517,103402.88,Retain,Female,Spain,2,5
15686436,Newbery,32,0,2017-12-23 00:00:00,credit card holder,523,167848.02,Retain,Male,Spain,2,5
15579787,Nkemakonam,39,0,2017-12-23 00:00:00,credit card holder,686,155023.93,Retain,Male,France,2,5
15756820,Fleming,26,106198.5,2017-12-23 00:00:00,non credit card holder,655,32020.42,Retain,Female,France,1,5
15793585,Anderson,35,0,2017-12-24 00:00:00,credit card holder,675,56642.97,Retain,Male,France,2,5
15767626,Carpenter,42,0,2017-12-24 00:00:00,credit card holder,811,3797.79,Retain,Male,France,2,5
15726289,Cawood,25,174400.36,2017-12-24 00:00:00,credit card holder,645,42669.37,Retain,Male,France,1,5
15684181,Hackett,45,0,2017-12-24 00:00:00,credit card holder,643,142513.5,Exit,Male,France,1,5
15687421,Highland,67,125919.35,2017-12-24 00:00:00,credit card holder,559,175910.95,Exit,Male,Spain,1,5
15624528,L?,26,116244.14,2017-12-24 00:00:00,credit card holder,664,95145.14,Retain,Male,Germany,2,5
15747542,Perez,52,0,2017-12-24 00:00:00,credit card holder,605,173952.5,Retain,Male,France,2,5
15631603,Ponomaryova,32,122889.88,2017-12-24 00:00:00,credit card holder,813,26476.18,Retain,Male,France,1,5
15576313,Wei,40,71340.09,2017-12-24 00:00:00,credit card holder,486,76192.21,Retain,Female,Germany,1,5
15600781,Wu,34,185173.81,2017-12-24 00:00:00,credit card holder,699,120834.48,Retain,Male,Germany,2,5
15632859,Chukwudi,36,0,2017-12-24 00:00:00,non credit card holder,444,138743.86,Retain,Male,France,2,5
15570931,Grant,61,0,2017-12-24 00:00:00,non credit card holder,620,31641.52,Exit,Male,France,1,5
15707974,Anayochukwu,38,48387,2017-12-25 00:00:00,credit card holder,815,184796.84,Retain,Female,Spain,1,5
15572390,Huang,39,0,2017-12-25 00:00:00,credit card holder,850,103921.43,Retain,Female,Spain,2,5
15670354,Jen,62,0,2017-12-25 00:00:00,credit card holder,753,136398.9,Retain,Female,France,2,5
15713160,Lin,25,157228.61,2017-12-25 00:00:00,credit card holder,669,124382.9,Retain,Male,Spain,2,5
15634950,Obiajulu,57,107174.58,2017-12-25 00:00:00,credit card holder,657,126369.55,Exit,Male,Germany,1,5
15725997,She,35,100768.77,2017-12-25 00:00:00,credit card holder,660,19199.61,Retain,Female,France,1,5
15688876,Wan,39,0,2017-12-25 00:00:00,credit card holder,685,18826.06,Retain,Male,Spain,2,5
15657228,Anderson,37,95829.13,2017-12-25 00:00:00,non credit card holder,545,104936.88,Retain,Male,Germany,2,5
15595324,Daniels,39,117833.3,2017-12-25 00:00:00,non credit card holder,579,5831,Exit,Female,Germany,3,5
15611430,Abramowitz,54,0,2017-12-26 00:00:00,credit card holder,690,12847.61,Exit,Male,France,1,5
15723818,Carpenter,37,131834.76,2017-12-26 00:00:00,credit card holder,453,8949.2,Retain,Female,France,2,5
15715988,Cockett,35,0,2017-12-26 00:00:00,credit card holder,793,79704.12,Retain,Male,France,2,5
15785078,Fomin,26,0,2017-12-26 00:00:00,credit card holder,730,34542.41,Retain,Male,Spain,1,5
15757537,Francis,31,107784.65,2017-12-26 00:00:00,credit card holder,610,141137.53,Retain,Female,France,1,5
15702377,Knorr,48,132759.8,2017-12-26 00:00:00,credit card holder,627,78899.22,Retain,Male,Spain,1,5
15710424,Page,36,0,2017-12-26 00:00:00,credit card holder,435,197015.2,Retain,Male,France,1,5
15781465,Schofield,29,121326.42,2017-12-26 00:00:00,credit card holder,675,133457.52,Retain,Female,Germany,1,5
15665053,Nixon,52,111284.53,2017-12-26 00:00:00,non credit card holder,636,32936.44,Exit,Male,Spain,1,5
15658716,Banks,37,92171.35,2017-12-27 00:00:00,credit card holder,667,178106.34,Exit,Female,Germany,3,5
15705009,Cartwright,56,156974.26,2017-12-27 00:00:00,credit card holder,649,89405.26,Exit,Female,France,1,5
15729377,Ku,36,0,2017-12-27 00:00:00,credit card holder,798,159044.1,Retain,Male,France,2,5
15720943,Pirozzi,45,114959.12,2017-12-27 00:00:00,credit card holder,747,189362.39,Exit,Female,France,1,5
15715796,Romani,37,0,2017-12-27 00:00:00,credit card holder,728,72203.8,Retain,Male,France,2,5
15813590,Vance,42,0,2017-12-27 00:00:00,credit card holder,610,158302.59,Exit,Male,Spain,2,5
15704160,Wan,49,0,2017-12-27 00:00:00,credit card holder,648,149946.43,Exit,Male,Spain,1,5
15643121,Chu,35,82453.96,2017-12-27 00:00:00,non credit card holder,753,18254.75,Retain,Female,Germany,2,5
15744606,Davidson,29,93833.86,2017-12-27 00:00:00,non credit card holder,832,10417.87,Retain,Male,Spain,1,5
15638983,Jara,38,133189.4,2017-12-27 00:00:00,non credit card holder,684,127388.06,Retain,Female,France,1,5
15686242,Otutodilichukwu,57,0,2017-12-27 00:00:00,non credit card holder,771,85876.67,Exit,Female,France,1,5
15602084,Coles,42,124626.07,2017-12-28 00:00:00,credit card holder,663,78004.5,Retain,Female,France,1,5
15706647,Jordan,31,0,2017-12-28 00:00:00,credit card holder,761,166698.18,Retain,Male,France,3,5
15617486,Sullivan,52,106723.28,2017-12-28 00:00:00,non credit card holder,530,109960.4,Exit,Male,France,1,5
15680234,Bray,27,138032.15,2017-12-29 00:00:00,credit card holder,667,166317.71,Retain,Male,Germany,1,5
15607990,Gallo,43,175735.5,2017-12-29 00:00:00,credit card holder,760,157337.29,Retain,Male,Spain,1,5
15748639,Hayslett,35,110053.62,2017-12-29 00:00:00,credit card holder,497,92887.06,Retain,Male,Germany,2,5
15623471,Marcelo,38,98205.77,2017-12-29 00:00:00,credit card holder,607,176318.27,Retain,Male,Germany,1,5
15695299,Mordvinova,45,81828.22,2017-12-29 00:00:00,credit card holder,590,52167.97,Retain,Female,France,1,5
15813660,Forlonge,40,160625.17,2017-12-29 00:00:00,non credit card holder,754,3554.63,Retain,Male,Spain,1,5
15598700,Hysell,30,0,2017-12-29 00:00:00,non credit card holder,676,157888.5,Retain,Female,Spain,2,5
15753969,K'ung,45,83888.54,2017-12-29 00:00:00,non credit card holder,724,34121.81,Retain,Male,Spain,1,5
15659100,Lane,33,128152.82,2017-12-29 00:00:00,non credit card holder,605,147822.81,Retain,Male,France,1,5
15644833,Duncan,54,0,2017-12-30 00:00:00,credit card holder,675,149583.67,Exit,Male,France,1,5
15747647,Iadanza,27,0,2017-12-30 00:00:00,credit card holder,589,144181.48,Retain,Female,Spain,2,5
15630617,Lo Duca,36,140418.81,2017-12-30 00:00:00,credit card holder,727,113033.73,Exit,Male,Germany,1,5
15577657,McDonald,41,0,2017-12-30 00:00:00,credit card holder,732,170886.17,Retain,Male,France,2,5
15704315,Teng,34,163757.06,2017-12-30 00:00:00,credit card holder,556,104000.06,Retain,Male,France,1,5
15680278,Ts'ai,42,75361.44,2017-12-30 00:00:00,credit card holder,661,27608.12,Exit,Female,Spain,1,5
15633950,Yen,41,101960.74,2017-12-30 00:00:00,credit card holder,737,123547.28,Retain,Male,France,1,5
15635078,Chiemela,45,124693.48,2017-12-30 00:00:00,non credit card holder,714,187194.15,Retain,Male,Spain,1,5
15642709,Feng,30,0,2017-12-30 00:00:00,non credit card holder,474,63158.22,Retain,Female,France,2,5
15724764,Lawley,42,64404.26,2017-12-30 00:00:00,non credit card holder,667,26022.37,Retain,Female,Germany,2,5
15686611,Moss,30,129755.99,2017-12-30 00:00:00,non credit card holder,495,172749.65,Retain,Male,France,1,5
15810807,Alekseeva,43,0,2017-12-31 00:00:00,credit card holder,513,152499.8,Retain,Female,France,2,5
15799825,Bentley,44,0,2017-12-31 00:00:00,credit card holder,583,27431.62,Retain,Female,France,2,5
15800784,Bruce,42,98298.18,2017-12-31 00:00:00,credit card holder,645,676.06,Retain,Male,France,1,5
15632051,Douglas,42,128707.31,2017-12-31 00:00:00,credit card holder,550,63092.65,Exit,Female,Germany,1,5
15720583,Finch,44,119638.21,2017-12-31 00:00:00,credit card holder,745,34265.08,Exit,Female,Germany,1,5
15745355,Golibe,41,153198.23,2017-12-31 00:00:00,credit card holder,597,92090.36,Retain,Male,France,1,5
15734565,Hughes,29,0,2017-12-31 00:00:00,credit card holder,696,191166.09,Retain,Male,France,2,5
15649523,Kennedy,38,0,2017-12-31 00:00:00,credit card holder,581,46176.22,Retain,Male,France,2,5
15611223,Ko,38,101648.5,2017-12-31 00:00:00,credit card holder,752,172001.44,Retain,Female,Germany,2,5
15605461,Lucas,29,130830.22,2017-12-31 00:00:00,credit card holder,594,61048.53,Retain,Female,Germany,1,5
15666270,Omeokachie,40,147803.48,2017-12-31 00:00:00,credit card holder,676,95181.06,Exit,Female,France,1,5
15792916,Ositadimma,40,144470.77,2017-12-31 00:00:00,credit card holder,559,18917.95,Retain,Female,Spain,1,5
15595537,Trout,49,171787.84,2017-12-31 00:00:00,credit card holder,626,187192.23,Retain,Male,Germany,2,5
